latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
16.7287,-169.534,312.6,1.1,1.1,2023-05-17,0105,Aqua,MODIS,55,61.03,300.3,10,D,3
16.7292,-169.5304,313.3,1.1,1,2023-06-07,0104,Aqua,MODIS,58,61.03,302.3,9.4,D,3
16.7272,-169.5354,311.5,1.7,1.3,2023-06-19,0117,Aqua,MODIS,37,61.03,300.4,14,D,3
16.7254,-169.541,310.8,1.7,1.3,2023-06-19,0117,Aqua,MODIS,43,61.03,300.5,14.5,D,3
19.2796,166.6417,310.8,1.8,1.3,2023-07-10,0254,Aqua,MODIS,33,61.03,297.7,14.3,D,3
16.7222,-169.5412,313.6,1.2,1.1,2023-08-07,0109,Aqua,MODIS,58,61.03,300.2,10.1,D,3
28.2033,-177.3795,310.2,2.2,1.4,2023-08-23,0055,Aqua,MODIS,31,61.03,297.7,21.3,D,3
16.7272,-169.5352,311.6,1,1,2023-10-03,2125,Terra,MODIS,50,61.03,301.2,6.7,D,3
